label,campaign_id,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
0,camp_stories,11.0,6.0,1.0,0.0,2.0,1.0,1.0,0.0,17.0,0.0,,8.0,0.0,294,543,56025,19539,160,10,7813,529,1,47609,2338,84427,2946,2,2927,75129,6,1702,1351,2,,16,5,20936,81,98590
0,camp_stories,8.0,1.0,7.0,0.0,6.0,0.0,0.0,0.0,4.0,6.0,2.0,4.0,10.0,225,422,75189,68542,147,5,3894,417,1,65776,1012,96774,2484,26,9577,71671,5,2978,438,3,30883,16,12,15107,24,94198
0,camp_stories,4.0,5.0,0.0,6.0,,,3.0,3.0,2.0,3.0,,,0.0,1326,268,25946,88152,148,20,272,632,1,19884,,49863,2878,6,2045,33416,1,3692,2125,1,56572,,14,22672,85,8209
0,camp_stories,1.0,0.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,,72,,68038,,11,12262,605,1,73171,2024,15763,3160,8,,91259,5,4396,821,2,10889,16,10,24699,62,64444
0,camp_stories,,2.0,2.0,,1.0,6.0,,2.0,,,2.0,0.0,0.0,477,,25000,41031,278,2,7413,403,0,64694,5087,45156,1852,7,,90291,9,323,347,1,36983,10,6,87150,16,93006
0,camp_stories,0.0,,6.0,2.0,5.0,0.0,0.0,0.0,2.0,8.0,6.0,4.0,2.0,514,90,94097,33702,,6,5688,120,1,69264,1929,41241,431,15,11917,77382,8,2419,1877,2,92842,14,7,7257,32,84919
0,camp_stories,4.0,0.0,2.0,3.0,6.0,,0.0,2.0,2.0,2.0,1.0,3.0,0.0,410,181,38827,,260,,5895,44,2,24421,1070,81073,1261,13,5176,37934,7,3919,1675,0,78890,15,12,93212,38,46551
0,camp_stories,0.0,0.0,,2.0,0.0,1.0,2.0,,,,0.0,2.0,4.0,455,336,96438,,131,,2056,29,0,53177,530,82691,2879,21,13292,14452,0,3091,6,1,75509,0,7,47672,46,23245
0,camp_stories,0.0,0.0,1.0,,3.0,,1.0,4.0,0.0,0.0,2.0,1.0,1.0,,43,85200,57016,256,13,11825,380,1,,1869,36283,1266,3,,,4,3218,1361,,71912,9,6,46813,94,
1,camp_stories,3.0,0.0,4.0,1.0,,2.0,0.0,,,1.0,1.0,3.0,4.0,209,344,232,56054,58,14,2571,284,1,,4688,87492,2389,9,11591,38011,8,3130,1442,0,94322,2,10,41019,8,64226
0,camp_stories,,1.0,1.0,,0.0,2.0,4.0,3.0,0.0,14.0,3.0,2.0,,180,462,24891,56751,80,23,12334,181,2,50598,983,307,476,16,11376,,0,1354,806,3,80542,3,6,37570,,253
0,camp_stories,2.0,,1.0,1.0,0.0,2.0,,0.0,0.0,,0.0,,0.0,567,394,16384,9410,46,,11607,472,2,,4282,93702,,6,12652,95344,,3702,1324,0,68536,4,6,8568,46,5251
0,camp_stories,0.0,0.0,2.0,1.0,2.0,2.0,,0.0,,3.0,2.0,1.0,2.0,880,424,83833,87413,179,0,7672,392,2,15442,2966,63880,,26,3797,21981,1,1395,269,2,99873,3,11,,100,81336
0,camp_stories,3.0,0.0,11.0,4.0,0.0,0.0,1.0,0.0,3.0,,5.0,1.0,,1115,414,1941,36004,104,14,2658,358,1,,3891,,678,,14271,39093,,4115,,0,28300,4,4,35485,55,92359
0,camp_stories,0.0,2.0,,3.0,2.0,3.0,5.0,3.0,9.0,0.0,1.0,8.0,2.0,718,41,73462,67516,68,,,448,2,92065,271,92316,1173,8,,9101,4,3164,1380,3,3160,0,,90219,91,87842
0,camp_stories,3.0,11.0,4.0,,0.0,0.0,1.0,0.0,,1.0,,4.0,0.0,1018,116,76555,29900,96,,1588,87,0,11426,2792,97280,,0,7295,364,5,4869,613,3,65490,15,5,83186,68,
0,camp_stories,,3.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,3.0,12.0,0.0,0.0,854,305,,40748,248,3,1250,326,2,17775,938,52484,2250,23,6528,88773,0,2657,421,,23284,,1,19667,81,14228
0,camp_stories,0.0,,0.0,0.0,1.0,5.0,1.0,1.0,4.0,0.0,0.0,2.0,,1022,334,,98390,145,5,4493,10,1,,4627,50106,1641,10,8776,63310,2,1585,2086,3,36934,12,13,42042,66,12646
0,camp_stories,0.0,3.0,0.0,2.0,0.0,3.0,6.0,0.0,3.0,,8.0,1.0,,219,323,68868,30746,91,12,8098,420,1,69409,4986,,765,12,4443,4189,0,,761,2,86949,9,0,98446,84,64943
0,camp_stories,0.0,7.0,19.0,0.0,2.0,3.0,0.0,7.0,3.0,0.0,0.0,1.0,1.0,908,147,47119,79661,302,23,12461,265,2,65549,,35680,2276,13,12566,65216,9,3383,1508,1,79210,14,13,24538,21,11375
0,camp_stories,0.0,,,7.0,0.0,3.0,3.0,5.0,0.0,,0.0,0.0,,,502,36589,66874,129,20,,604,1,71857,1273,55613,3030,24,13940,97191,,1280,945,1,72331,16,4,44788,75,90703
0,camp_stories,1.0,6.0,4.0,1.0,1.0,0.0,1.0,7.0,2.0,6.0,,4.0,1.0,146,122,33565,64104,57,5,,288,2,80602,585,98702,361,21,8262,72373,0,,137,1,75510,8,11,28178,,84473
0,camp_stories,0.0,5.0,0.0,0.0,,0.0,0.0,,6.0,1.0,1.0,0.0,,907,333,96237,71505,56,15,3972,177,0,35575,96,57270,321,21,138,,,4393,1826,2,35366,,5,87784,69,92133
0,camp_stories,0.0,,12.0,2.0,0.0,,0.0,4.0,0.0,,2.0,,2.0,1012,40,40411,40486,118,6,7692,622,1,11728,2133,91722,1851,5,4436,56801,5,,646,3,53186,7,14,,67,50948
0,camp_stories,1.0,,,0.0,,1.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,,443,64889,53671,89,6,,371,1,87332,3462,9291,2045,8,12487,50712,2,1231,1857,0,61035,6,14,,9,
0,camp_stories,2.0,7.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,4.0,4.0,1399,478,90534,,177,20,7409,,1,46048,5011,91070,764,9,3802,42370,0,5072,,3,28917,8,10,85765,50,1186
0,camp_stories,5.0,,0.0,6.0,5.0,,0.0,1.0,2.0,5.0,2.0,3.0,4.0,20,88,81348,68451,58,3,10248,188,1,52622,3446,70749,977,18,10525,62607,2,2107,1257,3,60053,2,3,55936,76,52069
0,camp_stories,0.0,8.0,4.0,1.0,0.0,,,8.0,0.0,0.0,2.0,1.0,0.0,995,284,10795,,72,9,8422,65,2,51711,4682,82998,3018,,966,76781,3,,2060,2,,,14,85522,52,67066
0,camp_stories,1.0,2.0,10.0,1.0,,10.0,2.0,5.0,0.0,0.0,1.0,0.0,,648,57,471,,181,7,10164,95,2,34954,1316,82591,73,21,12489,86565,3,1956,1783,3,47731,11,0,90927,60,74590
0,camp_stories,4.0,9.0,2.0,12.0,3.0,2.0,1.0,0.0,,3.0,1.0,3.0,6.0,1423,230,79263,16082,,11,9350,59,1,,1054,72146,2642,10,12484,60349,7,2042,615,3,17467,12,5,47833,22,
0,camp_stories,2.0,1.0,3.0,1.0,,4.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,790,,29625,27096,266,1,8248,305,1,57122,5276,2872,1615,20,10522,72219,7,,1614,1,57252,10,10,4349,75,89279
0,camp_stories,,1.0,,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,405,426,,31873,240,11,7426,218,0,85,5279,86456,205,1,7927,49824,5,87,1124,3,7849,14,4,87721,16,9695
0,camp_stories,4.0,1.0,0.0,0.0,5.0,8.0,1.0,0.0,4.0,1.0,4.0,6.0,2.0,1332,304,11139,11222,223,20,4077,35,2,73678,1766,58251,1256,19,3080,79009,0,3519,601,1,32766,17,0,93124,0,16940
0,camp_stories,6.0,1.0,0.0,0.0,4.0,,4.0,4.0,1.0,1.0,1.0,0.0,,671,55,2086,42910,131,11,6580,324,1,49937,4677,49860,2607,12,6028,76944,9,68,331,1,20473,14,1,17315,49,
0,camp_stories,0.0,2.0,1.0,3.0,1.0,2.0,2.0,,0.0,0.0,0.0,11.0,1.0,102,45,80480,93331,177,19,6984,200,2,6829,5577,,,10,11049,6171,9,573,784,2,2794,0,0,64697,61,34629
0,camp_stories,6.0,2.0,0.0,2.0,5.0,2.0,2.0,3.0,4.0,7.0,1.0,2.0,12.0,,558,47685,5651,,15,3111,524,1,85539,3863,5037,,7,13847,71862,9,,,0,56456,1,11,76977,20,72007
0,camp_stories,0.0,2.0,,0.0,2.0,4.0,1.0,0.0,0.0,2.0,1.0,2.0,,1116,484,64477,80889,203,9,5595,261,2,,2840,90953,343,12,2318,,1,1053,1350,3,37748,5,14,50505,79,22105
0,camp_stories,4.0,3.0,1.0,6.0,1.0,0.0,7.0,,4.0,1.0,,,1.0,57,527,65039,1906,156,9,6947,152,,3521,610,91536,1821,8,4057,60282,8,4434,1899,1,90799,1,6,91543,103,66262
0,camp_stories,2.0,1.0,9.0,2.0,0.0,,4.0,0.0,1.0,2.0,1.0,0.0,2.0,668,579,28550,796,243,22,9286,345,1,90240,284,1076,616,10,14216,3734,2,1191,295,1,9432,1,8,62876,25,28136
0,camp_stories,0.0,0.0,,2.0,0.0,0.0,,9.0,2.0,1.0,2.0,,4.0,656,398,88909,35804,272,23,,235,2,80201,3354,,2270,15,13879,28161,,1925,520,0,,8,7,,22,77886
0,camp_stories,2.0,0.0,2.0,,,0.0,2.0,13.0,,,10.0,3.0,3.0,1103,556,7196,24255,,4,9415,6,1,57441,858,95094,536,0,3754,37209,9,2069,1194,2,56543,2,7,6602,16,70206
0,camp_stories,0.0,2.0,1.0,4.0,1.0,,,0.0,0.0,2.0,2.0,,7.0,1056,249,2969,67023,,17,10421,584,1,84342,2186,,3049,22,,38946,4,4112,541,,5446,10,,47520,,34936
0,camp_stories,2.0,0.0,2.0,8.0,0.0,1.0,1.0,2.0,,3.0,0.0,5.0,8.0,,249,18442,13958,223,9,749,619,0,31884,2466,33649,841,13,6769,12303,1,176,458,0,73284,16,9,74413,2,25370
0,camp_stories,1.0,4.0,,3.0,1.0,0.0,10.0,,0.0,1.0,0.0,5.0,2.0,1052,524,74455,33969,131,19,6321,584,1,,1482,13773,1815,10,14067,,1,550,,3,21314,6,0,97288,99,35361
0,camp_stories,4.0,6.0,,0.0,5.0,,,2.0,3.0,,0.0,0.0,,1138,506,44032,61246,263,19,10112,472,1,53054,1658,,1502,9,1788,8294,5,2260,,3,75712,3,9,69025,91,1209
0,camp_stories,0.0,3.0,,1.0,1.0,,0.0,2.0,0.0,2.0,1.0,,1.0,1296,457,91616,56572,301,18,5025,483,1,10578,2420,6069,892,22,6046,62048,,891,,3,34831,,12,50725,77,38376
0,camp_stories,5.0,0.0,0.0,1.0,,1.0,0.0,7.0,1.0,0.0,0.0,3.0,2.0,106,338,,11959,18,9,8957,242,1,63601,5043,76226,1383,1,13787,94003,4,3648,2027,3,18104,13,3,23471,10,14612
0,camp_stories,2.0,0.0,,,1.0,0.0,4.0,3.0,0.0,1.0,,3.0,5.0,1168,526,50240,38901,78,17,4229,464,2,54523,4550,95921,866,6,,,6,5622,,1,50380,0,,67385,65,26835
0,camp_stories,3.0,2.0,0.0,2.0,,0.0,,3.0,7.0,3.0,1.0,,,371,36,11484,5,135,21,4371,610,1,11186,3077,,1428,18,4661,8634,4,3290,2060,2,,0,9,96762,,12034
0,camp_stories,6.0,2.0,6.0,2.0,,0.0,0.0,1.0,6.0,3.0,1.0,1.0,1.0,856,561,73719,,303,16,4728,464,,,,14599,396,,8968,72745,9,4993,1554,2,45507,16,14,68098,79,
0,camp_stories,4.0,0.0,0.0,2.0,1.0,6.0,4.0,2.0,0.0,7.0,,0.0,1.0,184,211,4745,,,6,3894,,2,80457,4473,56373,2432,,7003,85351,1,4840,423,0,87548,3,3,52121,63,28840
0,camp_stories,1.0,0.0,3.0,3.0,1.0,2.0,0.0,3.0,6.0,2.0,0.0,2.0,0.0,1404,67,33105,91598,203,2,,243,1,10603,2143,54400,1369,23,2460,93595,4,4750,875,2,32159,4,11,77163,72,15229
0,camp_stories,1.0,6.0,2.0,2.0,,1.0,1.0,,0.0,1.0,2.0,2.0,14.0,6,385,17076,83279,,10,,419,2,38562,3262,43512,2244,1,11721,62328,6,3844,1686,2,86881,7,2,39024,8,73414
0,camp_stories,3.0,0.0,16.0,0.0,0.0,3.0,,1.0,7.0,1.0,,2.0,4.0,1304,32,78020,98612,9,5,3147,444,1,11487,3951,7393,,22,8291,29659,4,4356,1331,,82734,11,2,77126,16,85137
0,camp_stories,1.0,1.0,0.0,2.0,0.0,2.0,1.0,,4.0,2.0,1.0,0.0,0.0,,414,72833,,235,19,2474,365,1,25384,2544,40834,2082,9,11898,57165,9,4782,937,,71385,,9,5513,84,64705
0,camp_stories,1.0,0.0,0.0,1.0,0.0,,5.0,0.0,1.0,1.0,0.0,,,1285,186,,99900,285,13,6791,52,,,1318,41465,1686,18,7760,17078,5,4140,,1,5705,5,8,77553,13,95457
0,camp_stories,0.0,1.0,,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,,0.0,565,100,50520,11713,273,21,805,22,0,73982,5126,85507,2730,22,5357,,7,2132,404,3,49067,,9,36932,7,69599
0,camp_stories,,,0.0,5.0,0.0,2.0,4.0,5.0,3.0,0.0,2.0,,,446,76,38284,7958,240,5,9737,437,1,78378,396,27625,2774,0,3977,5112,,2769,1500,3,61660,17,12,1569,,21969
0,camp_stories,0.0,2.0,0.0,,1.0,4.0,0.0,0.0,0.0,,2.0,0.0,2.0,1057,570,1266,17178,284,9,1789,83,2,23510,1732,64025,2115,22,10987,96301,0,,743,2,,12,,12492,,56519
0,camp_stories,3.0,1.0,10.0,1.0,2.0,1.0,,0.0,2.0,13.0,0.0,7.0,0.0,568,195,10897,11543,125,11,8749,434,2,22100,511,24192,589,4,7671,57971,9,2060,150,0,92544,5,8,41032,89,11953
0,camp_stories,4.0,3.0,2.0,0.0,1.0,1.0,3.0,,8.0,,0.0,0.0,,899,133,16383,,,2,9723,100,0,81674,837,7051,660,0,2303,82792,9,1581,360,1,53015,4,13,19708,30,8511
0,camp_stories,1.0,0.0,1.0,,0.0,1.0,,3.0,0.0,6.0,,6.0,,453,424,64036,54188,139,,10227,74,0,67149,4398,,1302,20,13026,83801,4,91,1539,3,37131,8,12,18083,62,49197
0,camp_stories,3.0,,6.0,7.0,1.0,0.0,,,0.0,1.0,5.0,0.0,4.0,1158,168,15432,83759,77,6,483,513,0,13423,4688,79650,2403,4,7634,19011,8,,763,3,64148,,2,38925,48,66268
0,camp_stories,1.0,,8.0,0.0,1.0,4.0,4.0,1.0,1.0,4.0,0.0,4.0,2.0,1381,214,42918,18097,210,7,941,288,,47866,1108,2600,2490,9,12546,57865,,1630,772,2,74797,10,8,31775,6,6322
0,camp_stories,0.0,0.0,0.0,0.0,1.0,4.0,2.0,8.0,3.0,0.0,3.0,0.0,2.0,813,468,38140,85169,,22,12509,107,2,31982,1364,21561,,25,2761,60622,0,3092,270,0,54563,11,7,25950,58,92704
0,camp_stories,,0.0,3.0,3.0,3.0,0.0,2.0,,1.0,0.0,3.0,3.0,3.0,159,269,45144,77361,247,20,3970,490,0,9416,1766,42479,2916,0,13922,19178,5,3313,,1,83674,0,,29502,,6521
0,camp_stories,2.0,0.0,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,4.0,0.0,0.0,831,212,86052,3901,172,18,12197,266,0,48501,1303,76388,2577,2,8435,50467,4,2176,441,2,30235,,8,47382,5,72626
0,camp_stories,1.0,17.0,4.0,0.0,11.0,5.0,0.0,,3.0,3.0,7.0,0.0,1.0,,73,43059,59390,40,10,1460,339,2,22663,1409,48600,481,10,8683,,3,3865,1991,,30550,1,7,85253,,51568
0,camp_stories,4.0,0.0,,3.0,9.0,,0.0,4.0,1.0,1.0,4.0,6.0,0.0,,340,7141,,259,8,1980,400,0,46890,2387,,915,,4962,33462,3,4543,2105,2,75447,,14,,20,81688
0,camp_stories,1.0,0.0,,0.0,,,4.0,2.0,2.0,4.0,0.0,4.0,3.0,158,402,58154,77587,50,3,1233,354,,49461,1366,70097,2769,6,,59667,2,1573,1056,0,50130,,11,33780,100,80013
0,camp_stories,0.0,0.0,0.0,4.0,2.0,,0.0,2.0,0.0,0.0,1.0,0.0,,990,399,,11188,203,0,2978,439,1,20789,3588,79920,1454,0,12160,96152,6,4715,,3,80533,4,,57375,35,71849
0,camp_stories,,,0.0,4.0,1.0,0.0,2.0,4.0,0.0,4.0,,1.0,3.0,195,,28486,,259,1,11130,296,0,39942,2475,24155,2404,22,4790,,9,1346,1775,0,79667,4,12,89364,90,14781
0,camp_stories,0.0,8.0,3.0,0.0,,1.0,,1.0,1.0,2.0,1.0,0.0,,380,416,75096,65086,242,4,,584,1,16444,4880,53747,826,19,8151,7642,4,595,,1,51544,10,1,60518,63,53312
0,camp_stories,3.0,3.0,1.0,1.0,1.0,1.0,,0.0,6.0,0.0,2.0,,5.0,475,144,10456,26635,122,3,11174,470,,48325,5236,30918,1475,,4028,29767,3,4838,1163,3,56434,11,9,72387,7,42960
0,camp_stories,4.0,5.0,1.0,1.0,2.0,0.0,1.0,,2.0,0.0,,5.0,2.0,1384,252,92395,88809,252,9,5163,493,0,91165,1362,88157,1956,26,9687,91665,,2758,1954,2,76709,6,11,61653,59,18842
0,camp_stories,2.0,8.0,,2.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,5.0,1270,92,55278,57965,123,10,7832,135,0,59070,1917,68345,607,2,2454,11735,5,736,1928,0,37802,,,78316,25,38188
0,camp_stories,0.0,,4.0,0.0,5.0,,0.0,1.0,2.0,0.0,0.0,1.0,0.0,614,263,62048,93913,140,1,11578,339,1,75507,2118,43088,3158,5,11822,54403,2,3629,1827,,81119,16,0,36762,15,55865
0,camp_stories,1.0,0.0,2.0,,,1.0,1.0,6.0,0.0,0.0,,0.0,0.0,1084,6,55553,53617,164,16,9617,439,1,,126,58506,3088,26,3471,29779,7,2413,49,3,36864,7,6,65170,61,
0,camp_stories,2.0,3.0,2.0,4.0,4.0,1.0,5.0,0.0,0.0,3.0,2.0,1.0,2.0,743,248,46525,99999,,8,10307,206,1,81716,4271,,1224,0,46,11394,4,,2099,2,18229,,0,20223,99,85910
0,camp_stories,18.0,9.0,2.0,2.0,,0.0,0.0,4.0,1.0,,,1.0,,1222,28,99525,98765,60,19,8210,24,0,11854,4174,66215,2771,9,408,,3,2126,2130,1,26033,0,,46724,46,
0,camp_stories,,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,967,,72086,22284,,8,9082,241,1,770,,18583,2582,9,10702,44454,1,3637,100,3,49086,17,11,6260,73,38539
0,camp_stories,,3.0,,,,4.0,1.0,6.0,7.0,6.0,0.0,,1.0,361,62,74400,60025,196,8,10651,230,,55475,203,24721,1017,16,3858,71532,9,4951,749,,66548,14,1,85497,15,21819
0,camp_stories,3.0,8.0,0.0,2.0,1.0,,,2.0,0.0,3.0,0.0,1.0,0.0,,525,11293,78394,142,7,8907,,,69745,2819,87348,2888,22,6212,43532,4,5187,1443,1,59673,9,1,,91,69139
0,camp_stories,1.0,3.0,1.0,,3.0,0.0,2.0,0.0,2.0,1.0,0.0,5.0,,123,554,75100,93180,291,,,31,0,43232,2532,75822,334,1,9136,70311,3,1022,1174,2,2221,,14,60138,69,81822
0,camp_stories,2.0,1.0,0.0,,0.0,1.0,,,,0.0,4.0,2.0,0.0,237,430,,30479,35,8,6379,50,2,10581,,21311,1173,15,13615,83171,0,3106,1558,2,65525,2,7,40288,35,13207
0,camp_stories,,5.0,4.0,2.0,6.0,2.0,,,2.0,0.0,,5.0,0.0,1112,72,9216,87412,184,12,1932,145,0,34437,1934,45487,207,6,1200,41918,4,3935,1980,1,26947,8,2,29143,,
0,camp_stories,0.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,,1.0,2.0,506,2,3543,39841,171,21,9596,554,2,69555,3851,,2554,23,1138,91627,5,3706,1085,2,,11,6,52483,5,
0,camp_stories,6.0,0.0,0.0,1.0,0.0,,,2.0,1.0,,0.0,3.0,0.0,,259,22341,72892,191,7,9899,473,0,92460,1438,,1987,0,5970,71664,6,121,1268,2,33292,3,5,64588,39,35947
0,camp_stories,,1.0,1.0,4.0,,,1.0,0.0,0.0,4.0,5.0,,7.0,473,385,36342,56631,170,15,11292,315,0,21312,5091,13917,752,9,5292,20841,1,,,,79456,11,7,19052,82,58019
0,camp_stories,4.0,3.0,3.0,2.0,5.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,341,316,85518,76177,214,0,9281,140,0,20245,2018,8183,2275,19,1261,85683,6,5150,1239,1,2668,6,7,16287,0,71152
0,camp_stories,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,,929,405,10652,81933,178,6,10416,21,2,48471,2123,52902,2690,23,4183,87087,3,4957,,,96437,10,2,9944,3,80384
0,camp_stories,2.0,0.0,1.0,3.0,5.0,0.0,,,2.0,3.0,0.0,0.0,3.0,306,323,72454,97930,250,1,8372,282,1,69772,319,12677,,26,12825,11153,6,4303,217,3,16737,1,7,1921,24,
0,camp_stories,3.0,2.0,0.0,,0.0,,0.0,1.0,6.0,,,,1.0,727,,67102,49137,29,13,7173,108,2,,2385,70341,2809,18,9279,41595,7,1033,1360,0,31489,9,4,,1,
0,camp_stories,0.0,9.0,0.0,30.0,6.0,0.0,0.0,6.0,0.0,0.0,,1.0,2.0,1230,401,96952,14790,224,20,,573,,27807,4592,59353,1324,22,3780,60465,8,,79,3,63078,12,4,58376,100,5362
0,camp_stories,1.0,2.0,,1.0,3.0,0.0,2.0,,0.0,1.0,,1.0,0.0,890,7,48613,87881,95,16,805,,0,76337,3153,50274,79,0,6413,86176,4,3452,1168,2,34242,8,0,,37,20859
0,camp_stories,5.0,3.0,7.0,1.0,2.0,5.0,5.0,2.0,4.0,2.0,1.0,4.0,0.0,1449,366,81797,19140,158,16,9888,298,2,87138,3943,55038,1868,9,,66024,1,4659,27,0,51799,,1,23381,100,75571
0,camp_stories,2.0,4.0,4.0,5.0,,0.0,4.0,,1.0,3.0,,0.0,11.0,1319,118,63147,128,143,,,271,1,62833,5620,63386,721,16,6130,62802,6,5202,1971,3,24463,0,14,40137,55,64502
0,camp_stories,1.0,,5.0,2.0,1.0,4.0,1.0,2.0,0.0,1.0,5.0,2.0,5.0,1251,350,31843,40179,227,5,6073,103,0,50998,1739,24416,2450,,6192,,2,3653,384,1,76287,17,1,28175,24,74017
0,camp_stories,4.0,3.0,7.0,1.0,,0.0,1.0,0.0,0.0,,1.0,6.0,0.0,353,317,14655,99730,81,0,4168,341,0,44824,1539,68764,2259,19,3558,49914,1,2481,258,3,6324,5,3,89051,84,26207
0,camp_stories,1.0,0.0,,,,6.0,5.0,2.0,0.0,,,1.0,1.0,969,55,51482,23450,90,,7467,490,,34363,4413,44037,,12,12836,12688,,,2012,2,,5,6,29319,59,39084
0,camp_stories,1.0,5.0,1.0,0.0,2.0,0.0,,3.0,10.0,0.0,2.0,4.0,,573,,42893,66241,,14,153,534,,43719,4593,26991,3191,25,6926,57312,6,2941,1095,1,96418,12,2,,37,63348
0,camp_stories,0.0,1.0,2.0,1.0,2.0,,1.0,,0.0,2.0,10.0,9.0,0.0,1362,322,71373,,73,11,,404,2,32020,5100,13530,1423,6,5994,86173,3,259,949,2,71574,2,,66180,40,75047
0,camp_stories,0.0,1.0,0.0,5.0,0.0,,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1229,160,26682,14047,189,2,,,2,29509,854,61816,2657,17,8983,85926,,3441,1767,1,43099,8,10,77136,72,14361
0,camp_stories,2.0,12.0,2.0,2.0,1.0,,1.0,,3.0,2.0,0.0,3.0,,223,364,,7631,71,17,9412,139,1,23336,1280,21511,1989,5,14284,91121,1,3552,966,3,30698,10,8,45546,15,4328
0,camp_stories,1.0,0.0,8.0,1.0,1.0,1.0,0.0,,,1.0,0.0,3.0,,860,414,25787,95242,1,7,11274,,1,70659,,,2715,16,7364,,9,1186,1143,3,76709,3,,,58,89579
0,camp_stories,5.0,0.0,1.0,1.0,4.0,0.0,2.0,3.0,8.0,,7.0,2.0,3.0,,437,45273,4630,143,,6611,424,2,5281,4726,80845,468,18,11283,17251,2,3297,886,0,53564,15,0,68034,94,14407
0,camp_stories,0.0,0.0,7.0,,1.0,,2.0,1.0,,7.0,0.0,0.0,3.0,335,224,39304,93608,228,3,3410,,2,30984,2657,1495,,7,1595,86347,3,,60,1,,1,6,,103,75128
0,camp_stories,,0.0,0.0,0.0,,0.0,2.0,1.0,0.0,5.0,6.0,1.0,8.0,1415,158,20240,88928,158,10,6235,116,0,32124,5014,85364,,10,4399,53035,4,1275,1669,0,75076,16,3,35542,,93436
0,camp_stories,7.0,3.0,0.0,4.0,,5.0,3.0,0.0,0.0,11.0,0.0,,,1377,566,21347,96518,0,,5693,538,,,810,4843,1346,23,6954,57763,6,1381,2060,0,458,1,13,60645,71,61296
0,camp_stories,5.0,,0.0,0.0,9.0,,2.0,0.0,,2.0,3.0,,2.0,844,533,87061,30443,,,6630,64,0,19094,3560,84804,,26,9728,79562,7,3463,664,2,,8,4,28260,,34260
0,camp_stories,2.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,3.0,,2.0,4.0,2.0,359,87,99315,93529,81,17,2220,320,2,69061,5159,73163,307,23,2692,31589,7,1608,1116,2,44835,2,,57547,41,89582
0,camp_stories,1.0,2.0,1.0,3.0,0.0,5.0,0.0,3.0,1.0,1.0,2.0,,,637,439,83996,34554,209,21,2868,,2,31349,3960,77573,55,,3367,29401,6,4089,268,0,37085,10,8,49549,45,42036
0,camp_stories,2.0,4.0,,1.0,,,4.0,,,1.0,0.0,1.0,14.0,463,336,94915,6222,,8,2375,453,1,15651,1834,32068,3135,20,7026,94921,1,881,80,0,9691,6,,17992,65,76786
0,camp_stories,,0.0,6.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,,437,87810,97738,59,3,9713,310,2,54282,5341,54784,1551,,,80298,2,2973,657,0,56739,3,0,70535,36,23025
0,camp_stories,2.0,,2.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,8.0,688,69,91409,21282,217,18,2030,,0,15234,1858,98860,2397,3,10355,43690,7,2210,682,3,4004,,3,44718,65,92262
0,camp_stories,0.0,15.0,1.0,0.0,2.0,2.0,12.0,0.0,5.0,3.0,2.0,0.0,3.0,1335,219,6487,16323,129,10,10930,,,51701,960,,1390,13,14058,91238,4,4085,1907,0,5253,2,8,41873,63,105
0,camp_stories,4.0,,,2.0,6.0,1.0,4.0,2.0,22.0,2.0,1.0,1.0,,572,70,78886,7387,192,13,2879,446,1,41994,,,2433,2,2494,9939,9,1739,,2,36376,3,14,43081,48,20608
0,camp_stories,2.0,3.0,2.0,3.0,,1.0,,6.0,0.0,,5.0,4.0,,197,576,14811,45256,245,2,6627,195,0,,4631,,463,26,4530,14890,3,4322,1383,1,,8,5,67682,7,
0,camp_stories,,0.0,,4.0,6.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,219,182,60531,25841,137,6,6075,54,0,48752,4531,92771,2776,19,4713,1637,0,2827,1471,3,83386,5,6,7000,54,31429
0,camp_stories,1.0,,0.0,0.0,1.0,,0.0,3.0,4.0,3.0,1.0,6.0,4.0,141,,74071,7671,293,11,,347,1,78321,4066,22817,2197,21,5033,29710,,,329,1,16787,17,4,39029,6,28768
0,camp_stories,,5.0,2.0,6.0,6.0,,12.0,2.0,4.0,,4.0,1.0,,774,473,33266,60448,267,18,8929,81,0,85899,2528,91701,2898,14,2683,19459,2,3212,1093,1,51831,0,3,10928,55,45567
